account_name,campaign_name,adgroup_name,name,fb_objective,local_date,campaign_start_date,impressions,clicks,cost,currency,portal
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-08,2018-11-22 18:48:53,464,1,1.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:45:47,370,2,0.53,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-02-27,2018-11-22 18:48:53,125,2,0.41,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,827,5,1.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,7733,32,4.78,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister_7d,|  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-04,2019-03-04 15:15:52,4,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-06,2019-03-04 15:34:50,117,1,0.33,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-10,2018-11-23 11:49:55,197,2,0.35,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,12125,46,37.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,44292,216,80.44,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-20,2018-11-22 18:48:53,1561,7,3.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,561,0,1.09,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-06,2018-11-23 11:49:55,5162,22,9.9,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,1916,12,6.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,272,0,0.74,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-19,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,1345,5,4.91,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,3609,18,13.12,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg | USE_APP | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,469,2,0.91,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Story | Mobile | All,W_Sell-3 | Story-Static | Install Now | FR-390-Sell-037.jpg,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,8153,40,14.59,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-02-28,2018-11-22 18:48:53,417,1,0.38,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:45:47,94,1,0.23,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:45:47,416,2,1.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,1366,9,5.29,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-07,2018-11-22 18:48:53,1575,9,5.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Gagne,APP_INSTALLS,2019-02-08,2018-11-23 11:49:55,9,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg | USE_APP | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,3556,14,8.58,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-043.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-25,2018-11-23 11:49:55,43959,179,63.69,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,514,1,1.61,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-26,2018-11-23 11:49:55,2235,12,2.5,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,25,0,0.09,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-04,2019-03-04 15:45:47,88,1,0.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Story | Mobile | All,W_Sell-3 | Story-Static | Install Now | FR-390-Sell-037.jpg,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 7 A.png,APP_INSTALLS,2019-02-08,2018-11-22 18:48:53,717,4,2.08,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-02-28,2018-11-23 11:49:55,1071,3,3.56,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | 4-items,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,3079,16,9.19,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,360,1,1.53,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,944,6,2.58,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 9 B.png,APP_INSTALLS,2019-02-24,2018-11-22 18:48:53,13294,77,35.24,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 2 A.png,APP_INSTALLS,2019-02-09,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-19,2018-11-22 18:48:53,8353,37,37.64,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-03,2018-11-22 18:48:53,1720,6,5.03,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,142,1,0.1,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-20,2018-11-23 11:49:55,4435,21,15.12,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Story | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,116,0,0.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-08,2018-11-23 11:49:55,26,0,0.04,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 2 A.png,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,185,1,0.48,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,181,1,0.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,420,1,1.83,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-28,2018-11-23 11:49:55,6392,29,10.7,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:34:50,639,2,0.59,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Carousel | Creative-v1 | INSTALL_MOBILE_APP | Carousel - Adults - FR - 1.png,APP_INSTALLS,2019-02-25,2018-11-22 18:48:53,2127,16,5.39,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-07,2018-11-23 11:49:55,27112,153,44.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,3782,18,8.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Carousel | Creative-v1 | INSTALL_MOBILE_APP | Carousel - Adults - FR - 1.png,APP_INSTALLS,2019-02-15,2018-11-22 18:48:53,1751,5,7.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-06,2019-03-04 15:45:47,42,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-08,2018-11-23 11:49:55,2220,7,1.84,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-06,2019-03-04 15:45:47,246,2,0.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,522,1,0.95,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-09,2018-11-22 18:48:53,1834,10,6.49,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,136,0,0.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-06,2018-11-23 11:49:55,369,1,1.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-04,2018-11-22 18:48:53,21949,69,49.59,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 5 A.png,APP_INSTALLS,2019-02-22,2018-11-23 11:49:55,1351,5,3.06,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Story | All | Broad |  | F | 18-45,K_Sell-3 | Story-Carousel | Install Now | Instagram-Stories-Gif-Raminta |  | Instagram-Stories-new-FR-GIF.gif,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,20986,41,28.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-05,2018-11-23 11:49:55,2540,6,5.46,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,629,2,2.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,1477,5,3.34,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-02-28,2018-11-22 18:48:53,355,0,1.64,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-031.jpg,APP_INSTALLS,2019-02-17,2018-11-22 18:48:53,706,3,1.66,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,1795,9,4.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-25,2018-11-22 18:48:53,3778,19,11.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2018-11-23 11:49:55,329,1,0.7,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,4150,6,12.65,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-03,2018-11-22 18:48:53,465,1,0.1,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,904,8,3.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,876,3,2.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-04,2018-11-23 11:49:55,958,5,0.43,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | K_Earn-1 | Static |  | FRB-389-Sell-042.jpg,CONVERSIONS,2019-02-19,2019-02-14 13:42:18,283,1,0.6,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-04,2018-11-22 18:48:53,1963,12,5.62,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,24249,114,27.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,23,0,0.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,392,1,1.49,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,30,0,0.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-12,2018-11-23 11:49:55,1535,6,2.83,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Carousel | Vends | INSTALL_MOBILE_APP | Carousel - Kids - FR - 1 B.png,APP_INSTALLS,2019-02-15,2018-11-23 11:49:55,133,1,0.38,EUR,fr
